127.0.0.1 - - [20/Dec/2018:09:10:20 +0900] "GET / HTTP/1.1" 404 1076
192.168.206.22 - - [20/Dec/2018:09:13:00 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
192.168.206.22 - - [20/Dec/2018:09:13:02 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
192.168.206.22 - - [20/Dec/2018:09:13:05 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:15:47 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 200 23771
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:15:48 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:15:48 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:15:52 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 304 -
192.168.206.22 - - [20/Dec/2018:09:15:54 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
192.168.206.22 - - [20/Dec/2018:09:15:55 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
192.168.206.22 - - [20/Dec/2018:09:15:57 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:16:06 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 304 -
192.168.206.22 - - [20/Dec/2018:09:16:08 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
192.168.206.29 - - [20/Dec/2018:09:21:01 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 200 23771
192.168.206.29 - - [20/Dec/2018:09:21:03 +0900] "GET /favicon.ico HTTP/1.1" 404 1087
192.168.206.29 - - [20/Dec/2018:09:21:14 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:21:24 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:21:38 +0900] "GET /favicon.ico HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [20/Dec/2018:09:41:24 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 200 23845
0:0:0:0:0:0:0:1 - - [20/Dec/2018:10:38:48 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 200 24812
192.168.206.22 - - [20/Dec/2018:10:39:00 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:11:03:41 +0900] "GET /GAMESOCKET/02_TETRIS_05.html HTTP/1.1" 304 -
192.168.206.22 - - [20/Dec/2018:11:03:49 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:11:03:57 +0900] "GET /GAMESOCKET/websocketomok.html HTTP/1.1" 304 -
192.168.206.22 - - [20/Dec/2018:11:03:57 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:11:04:27 +0900] "GET /GAMESOCKET/02_TETRIS_04.html HTTP/1.1" 304 -
192.168.206.22 - - [20/Dec/2018:11:04:29 +0900] "GET /GAMESOCKET/omok HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2018:11:05:41 +0900] "GET /GAMESOCKET/02_TETRIS_04.html HTTP/1.1" 304 -
